country;lat;lon;date;#affected+infected+value+num;#country+code;#region+main+code;#region+sub+code;#region+intermediate+code;
Gambia;134.432;-153.101;12/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;11/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;10/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;09/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;08/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;07/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;06/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;05/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;04/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;03/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;02/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;01/04/2020;2;GMB;2;202;11;
Gambia;134.432;-153.101;31/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;30/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;29/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;28/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;27/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;26/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;25/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;24/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;23/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;22/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;21/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;20/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;19/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;18/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;17/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;16/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;15/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;14/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;13/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;12/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;11/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;10/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;09/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;08/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;07/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;06/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;05/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;04/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;03/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;02/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;01/03/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;29/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;28/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;27/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;26/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;25/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;24/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;23/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;22/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;21/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;20/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;19/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;18/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;17/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;16/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;15/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;14/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;13/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;12/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;11/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;10/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;09/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;08/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;07/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;06/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;05/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;04/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;03/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;02/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;01/02/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;31/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;30/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;29/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;28/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;27/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;26/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;25/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;24/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;23/01/2020;0;GMB;2;202;11;
Gambia;134.432;-153.101;22/01/2020;0;GMB;2;202;11;
Georgia;423.154;433.569;30/05/2020;600;GEO;142;145;;
Georgia;423.154;433.569;29/05/2020;576;GEO;142;145;;
Georgia;423.154;433.569;28/05/2020;573;GEO;142;145;;
Georgia;423.154;433.569;27/05/2020;557;GEO;142;145;;
Georgia;423.154;433.569;26/05/2020;537;GEO;142;145;;
Georgia;423.154;433.569;25/05/2020;526;GEO;142;145;;
Georgia;423.154;433.569;24/05/2020;522;GEO;142;145;;
Georgia;423.154;433.569;23/05/2020;509;GEO;142;145;;
Georgia;423.154;433.569;22/05/2020;495;GEO;142;145;;
Georgia;423.154;433.569;21/05/2020;485;GEO;142;145;;
Georgia;423.154;433.569;20/05/2020;475;GEO;142;145;;
Georgia;423.154;433.569;19/05/2020;456;GEO;142;145;;
Georgia;423.154;433.569;18/05/2020;432;GEO;142;145;;
Georgia;423.154;433.569;17/05/2020;425;GEO;142;145;;
Georgia;423.154;433.569;16/05/2020;419;GEO;142;145;;
Georgia;423.154;433.569;15/05/2020;393;GEO;142;145;;
Georgia;423.154;433.569;14/05/2020;383;GEO;142;145;;
Georgia;423.154;433.569;13/05/2020;372;GEO;142;145;;
Georgia;423.154;433.569;12/05/2020;349;GEO;142;145;;
Georgia;423.154;433.569;11/05/2020;317;GEO;142;145;;
Georgia;423.154;433.569;10/05/2020;309;GEO;142;145;;
Georgia;423.154;433.569;09/05/2020;297;GEO;142;145;;
Georgia;423.154;433.569;08/05/2020;288;GEO;142;145;;
Georgia;423.154;433.569;07/05/2020;275;GEO;142;145;;
Georgia;423.154;433.569;06/05/2020;269;GEO;142;145;;
Georgia;423.154;433.569;05/05/2020;240;GEO;142;145;;
Georgia;423.154;433.569;04/05/2020;223;GEO;142;145;;
Georgia;423.154;433.569;03/05/2020;223;GEO;142;145;;
Georgia;423.154;433.569;02/05/2020;207;GEO;142;145;;
Georgia;423.154;433.569;01/05/2020;207;GEO;142;145;;
Georgia;423.154;433.569;30/04/2020;184;GEO;142;145;;
Georgia;423.154;433.569;29/04/2020;178;GEO;142;145;;
Georgia;423.154;433.569;28/04/2020;168;GEO;142;145;;
Georgia;423.154;433.569;27/04/2020;156;GEO;142;145;;
Georgia;423.154;433.569;26/04/2020;149;GEO;142;145;;
Georgia;423.154;433.569;25/04/2020;139;GEO;142;145;;
Georgia;423.154;433.569;24/04/2020;132;GEO;142;145;;
Georgia;423.154;433.569;23/04/2020;111;GEO;142;145;;
Georgia;423.154;433.569;22/04/2020;107;GEO;142;145;;
Georgia;423.154;433.569;21/04/2020;97;GEO;142;145;;
Georgia;423.154;433.569;20/04/2020;95;GEO;142;145;;
Georgia;423.154;433.569;19/04/2020;93;GEO;142;145;;
Georgia;423.154;433.569;18/04/2020;86;GEO;142;145;;
Georgia;423.154;433.569;17/04/2020;79;GEO;142;145;;
Georgia;423.154;433.569;16/04/2020;76;GEO;142;145;;
Georgia;423.154;433.569;15/04/2020;71;GEO;142;145;;
Georgia;423.154;433.569;14/04/2020;69;GEO;142;145;;
Georgia;423.154;433.569;13/04/2020;68;GEO;142;145;;
Georgia;423.154;433.569;12/04/2020;67;GEO;142;145;;
Georgia;423.154;433.569;11/04/2020;60;GEO;142;145;;
Georgia;423.154;433.569;10/04/2020;54;GEO;142;145;;
Georgia;423.154;433.569;09/04/2020;51;GEO;142;145;;
Georgia;423.154;433.569;08/04/2020;50;GEO;142;145;;
Georgia;423.154;433.569;07/04/2020;46;GEO;142;145;;
Georgia;423.154;433.569;06/04/2020;39;GEO;142;145;;
Georgia;423.154;433.569;05/04/2020;36;GEO;142;145;;
Georgia;423.154;433.569;04/04/2020;36;GEO;142;145;;
Georgia;423.154;433.569;03/04/2020;28;GEO;142;145;;
Georgia;423.154;433.569;02/04/2020;26;GEO;142;145;;
Georgia;423.154;433.569;01/04/2020;23;GEO;142;145;;
Georgia;423.154;433.569;31/03/2020;21;GEO;142;145;;
Georgia;423.154;433.569;30/03/2020;20;GEO;142;145;;
Georgia;423.154;433.569;29/03/2020;18;GEO;142;145;;
Georgia;423.154;433.569;28/03/2020;14;GEO;142;145;;
Georgia;423.154;433.569;27/03/2020;14;GEO;142;145;;
Georgia;423.154;433.569;26/03/2020;11;GEO;142;145;;
Georgia;423.154;433.569;25/03/2020;10;GEO;142;145;;
Georgia;423.154;433.569;24/03/2020;9;GEO;142;145;;
Georgia;423.154;433.569;23/03/2020;3;GEO;142;145;;
Georgia;423.154;433.569;22/03/2020;3;GEO;142;145;;
Georgia;423.154;433.569;21/03/2020;1;GEO;142;145;;
Georgia;423.154;433.569;20/03/2020;1;GEO;142;145;;
Georgia;423.154;433.569;19/03/2020;1;GEO;142;145;;
Georgia;423.154;433.569;18/03/2020;1;GEO;142;145;;
Georgia;423.154;433.569;17/03/2020;1;GEO;142;145;;
Georgia;423.154;433.569;16/03/2020;1;GEO;142;145;;
Georgia;423.154;433.569;15/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;14/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;13/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;12/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;11/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;10/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;09/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;08/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;07/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;06/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;05/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;04/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;03/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;02/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;01/03/2020;0;GEO;142;145;;
Georgia;423.154;433.569;29/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;28/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;27/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;26/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;25/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;24/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;23/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;22/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;21/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;20/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;19/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;18/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;17/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;16/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;15/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;14/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;13/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;12/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;11/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;10/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;09/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;08/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;07/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;06/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;05/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;04/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;03/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;02/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;01/02/2020;0;GEO;142;145;;
Georgia;423.154;433.569;31/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;30/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;29/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;28/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;27/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;26/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;25/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;24/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;23/01/2020;0;GEO;142;145;;
Georgia;423.154;433.569;22/01/2020;0;GEO;142;145;;
Germany;51.0;9.0;30/05/2020;164908;DEU;150;155;;
Germany;51.0;9.0;29/05/2020;164245;DEU;150;155;;
Germany;51.0;9.0;28/05/2020;163360;DEU;150;155;;
Germany;51.0;9.0;27/05/2020;162820;DEU;150;155;;
Germany;51.0;9.0;26/05/2020;161967;DEU;150;155;;
Germany;51.0;9.0;25/05/2020;161199;DEU;150;155;;
Germany;51.0;9.0;24/05/2020;160281;DEU;150;155;;
Germany;51.0;9.0;23/05/2020;159716;DEU;150;155;;
Germany;51.0;9.0;22/05/2020;159064;DEU;150;155;;
Germany;51.0;9.0;21/05/2020;158087;DEU;150;155;;
Germany;51.0;9.0;20/05/2020;156966;DEU;150;155;;
Germany;51.0;9.0;19/05/2020;155681;DEU;150;155;;
Germany;51.0;9.0;18/05/2020;155041;DEU;150;155;;
Germany;51.0;9.0;17/05/2020;154011;DEU;150;155;;
Germany;51.0;9.0;16/05/2020;152600;DEU;150;155;;
Germany;51.0;9.0;15/05/2020;151597;DEU;150;155;;
Germany;51.0;9.0;14/05/2020;150300;DEU;150;155;;
Germany;51.0;9.0;13/05/2020;148700;DEU;150;155;;
Germany;51.0;9.0;12/05/2020;147200;DEU;150;155;;
Germany;51.0;9.0;11/05/2020;145617;DEU;150;155;;
Germany;51.0;9.0;10/05/2020;144400;DEU;150;155;;
Germany;51.0;9.0;09/05/2020;143300;DEU;150;155;;
Germany;51.0;9.0;08/05/2020;141700;DEU;150;155;;
Germany;51.0;9.0;07/05/2020;141700;DEU;150;155;;
Germany;51.0;9.0;06/05/2020;139900;DEU;150;155;;
Germany;51.0;9.0;05/05/2020;135100;DEU;150;155;;
Germany;51.0;9.0;04/05/2020;132700;DEU;150;155;;
Germany;51.0;9.0;03/05/2020;130600;DEU;150;155;;
Germany;51.0;9.0;02/05/2020;129000;DEU;150;155;;
Germany;51.0;9.0;01/05/2020;126900;DEU;150;155;;
Germany;51.0;9.0;30/04/2020;123500;DEU;150;155;;
Germany;51.0;9.0;29/04/2020;120400;DEU;150;155;;
Germany;51.0;9.0;28/04/2020;117400;DEU;150;155;;
Germany;51.0;9.0;27/04/2020;114500;DEU;150;155;;
Germany;51.0;9.0;26/04/2020;112000;DEU;150;155;;
Germany;51.0;9.0;25/04/2020;109800;DEU;150;155;;
Germany;51.0;9.0;24/04/2020;109800;DEU;150;155;;
Germany;51.0;9.0;23/04/2020;103300;DEU;150;155;;
Germany;51.0;9.0;22/04/2020;99400;DEU;150;155;;
Germany;51.0;9.0;21/04/2020;95200;DEU;150;155;;
Germany;51.0;9.0;20/04/2020;91500;DEU;150;155;;
Germany;51.0;9.0;19/04/2020;88000;DEU;150;155;;
Germany;51.0;9.0;18/04/2020;85400;DEU;150;155;;
Germany;51.0;9.0;17/04/2020;83114;DEU;150;155;;
Germany;51.0;9.0;16/04/2020;77000;DEU;150;155;;
Germany;51.0;9.0;15/04/2020;72600;DEU;150;155;;
Germany;51.0;9.0;14/04/2020;68200;DEU;150;155;;
Germany;51.0;9.0;13/04/2020;64300;DEU;150;155;;
Germany;51.0;9.0;12/04/2020;60300;DEU;150;155;;
Germany;51.0;9.0;11/04/2020;57400;DEU;150;155;;
Germany;51.0;9.0;10/04/2020;53913;DEU;150;155;;
Germany;51.0;9.0;09/04/2020;52407;DEU;150;155;;
Germany;51.0;9.0;08/04/2020;46300;DEU;150;155;;
Germany;51.0;9.0;07/04/2020;36081;DEU;150;155;;
Germany;51.0;9.0;06/04/2020;28700;DEU;150;155;;
Germany;51.0;9.0;05/04/2020;28700;DEU;150;155;;
Germany;51.0;9.0;04/04/2020;26400;DEU;150;155;;
Germany;51.0;9.0;03/04/2020;24575;DEU;150;155;;
Germany;51.0;9.0;02/04/2020;22440;DEU;150;155;;
Germany;51.0;9.0;01/04/2020;18700;DEU;150;155;;
Germany;51.0;9.0;31/03/2020;16100;DEU;150;155;;
Germany;51.0;9.0;30/03/2020;13500;DEU;150;155;;
Germany;51.0;9.0;29/03/2020;9211;DEU;150;155;;
Germany;51.0;9.0;28/03/2020;8481;DEU;150;155;;
Germany;51.0;9.0;27/03/2020;6658;DEU;150;155;;
Germany;51.0;9.0;26/03/2020;5673;DEU;150;155;;
Germany;51.0;9.0;25/03/2020;3547;DEU;150;155;;
Germany;51.0;9.0;24/03/2020;3243;DEU;150;155;;
Germany;51.0;9.0;23/03/2020;266;DEU;150;155;;
Germany;51.0;9.0;22/03/2020;266;DEU;150;155;;
Germany;51.0;9.0;21/03/2020;233;DEU;150;155;;
Germany;51.0;9.0;20/03/2020;180;DEU;150;155;;
Germany;51.0;9.0;19/03/2020;113;DEU;150;155;;
Germany;51.0;9.0;18/03/2020;105;DEU;150;155;;
Germany;51.0;9.0;17/03/2020;67;DEU;150;155;;
Germany;51.0;9.0;16/03/2020;67;DEU;150;155;;
Germany;51.0;9.0;15/03/2020;46;DEU;150;155;;
Germany;51.0;9.0;14/03/2020;46;DEU;150;155;;
Germany;51.0;9.0;13/03/2020;46;DEU;150;155;;
Germany;51.0;9.0;12/03/2020;25;DEU;150;155;;
Germany;51.0;9.0;11/03/2020;25;DEU;150;155;;
Germany;51.0;9.0;10/03/2020;18;DEU;150;155;;
Germany;51.0;9.0;09/03/2020;18;DEU;150;155;;
Germany;51.0;9.0;08/03/2020;18;DEU;150;155;;
Germany;51.0;9.0;07/03/2020;18;DEU;150;155;;
Germany;51.0;9.0;06/03/2020;17;DEU;150;155;;
Germany;51.0;9.0;05/03/2020;16;DEU;150;155;;
Germany;51.0;9.0;04/03/2020;16;DEU;150;155;;
Germany;51.0;9.0;03/03/2020;16;DEU;150;155;;
Germany;51.0;9.0;02/03/2020;16;DEU;150;155;;
Germany;51.0;9.0;01/03/2020;16;DEU;150;155;;
Germany;51.0;9.0;29/02/2020;16;DEU;150;155;;
Germany;51.0;9.0;28/02/2020;16;DEU;150;155;;
Germany;51.0;9.0;27/02/2020;16;DEU;150;155;;
Germany;51.0;9.0;26/02/2020;15;DEU;150;155;;
Germany;51.0;9.0;25/02/2020;14;DEU;150;155;;
Germany;51.0;9.0;24/02/2020;14;DEU;150;155;;
Germany;51.0;9.0;23/02/2020;14;DEU;150;155;;
Germany;51.0;9.0;22/02/2020;14;DEU;150;155;;
Germany;51.0;9.0;21/02/2020;14;DEU;150;155;;
Germany;51.0;9.0;20/02/2020;12;DEU;150;155;;
Germany;51.0;9.0;19/02/2020;12;DEU;150;155;;
Germany;51.0;9.0;18/02/2020;12;DEU;150;155;;
Germany;51.0;9.0;17/02/2020;1;DEU;150;155;;
Germany;51.0;9.0;16/02/2020;1;DEU;150;155;;
Germany;51.0;9.0;15/02/2020;1;DEU;150;155;;
Germany;51.0;9.0;14/02/2020;1;DEU;150;155;;
Germany;51.0;9.0;13/02/2020;1;DEU;150;155;;
Germany;51.0;9.0;12/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;11/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;10/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;09/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;08/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;07/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;06/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;05/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;04/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;03/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;02/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;01/02/2020;0;DEU;150;155;;
Germany;51.0;9.0;31/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;30/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;29/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;28/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;27/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;26/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;25/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;24/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;23/01/2020;0;DEU;150;155;;
Germany;51.0;9.0;22/01/2020;0;DEU;150;155;;
Ghana;79.465;-10.232;30/05/2020;2540;GHA;2;202;11;
Ghana;79.465;-10.232;29/05/2020;2421;GHA;2;202;11;
Ghana;79.465;-10.232;28/05/2020;2412;GHA;2;202;11;
Ghana;79.465;-10.232;27/05/2020;2412;GHA;2;202;11;
Ghana;79.465;-10.232;26/05/2020;2317;GHA;2;202;11;
Ghana;79.465;-10.232;25/05/2020;2070;GHA;2;202;11;
Ghana;79.465;-10.232;24/05/2020;1998;GHA;2;202;11;
Ghana;79.465;-10.232;23/05/2020;1978;GHA;2;202;11;
Ghana;79.465;-10.232;22/05/2020;1951;GHA;2;202;11;
Ghana;79.465;-10.232;21/05/2020;1898;GHA;2;202;11;
Ghana;79.465;-10.232;20/05/2020;1898;GHA;2;202;11;
Ghana;79.465;-10.232;19/05/2020;1773;GHA;2;202;11;
Ghana;79.465;-10.232;18/05/2020;1754;GHA;2;202;11;
Ghana;79.465;-10.232;17/05/2020;1754;GHA;2;202;11;
Ghana;79.465;-10.232;16/05/2020;1754;GHA;2;202;11;
Ghana;79.465;-10.232;15/05/2020;1460;GHA;2;202;11;
Ghana;79.465;-10.232;14/05/2020;674;GHA;2;202;11;
Ghana;79.465;-10.232;13/05/2020;514;GHA;2;202;11;
Ghana;79.465;-10.232;12/05/2020;494;GHA;2;202;11;
Ghana;79.465;-10.232;11/05/2020;494;GHA;2;202;11;
Ghana;79.465;-10.232;10/05/2020;378;GHA;2;202;11;
Ghana;79.465;-10.232;09/05/2020;378;GHA;2;202;11;
Ghana;79.465;-10.232;08/05/2020;323;GHA;2;202;11;
Ghana;79.465;-10.232;07/05/2020;303;GHA;2;202;11;
Ghana;79.465;-10.232;06/05/2020;294;GHA;2;202;11;
Ghana;79.465;-10.232;05/05/2020;294;GHA;2;202;11;
Ghana;79.465;-10.232;04/05/2020;294;GHA;2;202;11;
Ghana;79.465;-10.232;03/05/2020;229;GHA;2;202;11;
Ghana;79.465;-10.232;02/05/2020;229;GHA;2;202;11;
Ghana;79.465;-10.232;01/05/2020;212;GHA;2;202;11;
Ghana;79.465;-10.232;30/04/2020;212;GHA;2;202;11;
Ghana;79.465;-10.232;29/04/2020;188;GHA;2;202;11;
Ghana;79.465;-10.232;28/04/2020;188;GHA;2;202;11;
Ghana;79.465;-10.232;27/04/2020;155;GHA;2;202;11;
Ghana;79.465;-10.232;26/04/2020;155;GHA;2;202;11;
Ghana;79.465;-10.232;25/04/2020;134;GHA;2;202;11;
Ghana;79.465;-10.232;24/04/2020;134;GHA;2;202;11;
Ghana;79.465;-10.232;23/04/2020;99;GHA;2;202;11;
Ghana;79.465;-10.232;22/04/2020;99;GHA;2;202;11;
Ghana;79.465;-10.232;21/04/2020;99;GHA;2;202;11;
Ghana;79.465;-10.232;20/04/2020;99;GHA;2;202;11;
Ghana;79.465;-10.232;19/04/2020;99;GHA;2;202;11;
Ghana;79.465;-10.232;18/04/2020;99;GHA;2;202;11;
Ghana;79.465;-10.232;17/04/2020;83;GHA;2;202;11;
Ghana;79.465;-10.232;16/04/2020;83;GHA;2;202;11;
Ghana;79.465;-10.232;15/04/2020;17;GHA;2;202;11;
Ghana;79.465;-10.232;14/04/2020;17;GHA;2;202;11;
Ghana;79.465;-10.232;13/04/2020;4;GHA;2;202;11;
Ghana;79.465;-10.232;12/04/2020;4;GHA;2;202;11;
Ghana;79.465;-10.232;11/04/2020;4;GHA;2;202;11;
Ghana;79.465;-10.232;10/04/2020;4;GHA;2;202;11;
Ghana;79.465;-10.232;09/04/2020;3;GHA;2;202;11;
Ghana;79.465;-10.232;08/04/2020;34;GHA;2;202;11;
Ghana;79.465;-10.232;07/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;06/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;05/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;04/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;03/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;02/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;01/04/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;31/03/2020;31;GHA;2;202;11;
Ghana;79.465;-10.232;30/03/2020;2;GHA;2;202;11;
Ghana;79.465;-10.232;29/03/2020;2;GHA;2;202;11;
Ghana;79.465;-10.232;28/03/2020;2;GHA;2;202;11;
Ghana;79.465;-10.232;27/03/2020;2;GHA;2;202;11;
Ghana;79.465;-10.232;26/03/2020;1;GHA;2;202;11;
Ghana;79.465;-10.232;25/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;24/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;23/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;22/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;21/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;20/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;19/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;18/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;17/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;16/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;15/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;14/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;13/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;12/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;11/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;10/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;09/03/2020;0;GHA;2;202;11;
Ghana;79.465;-10.232;08/03/2020;0;GHA;2;202;11;
